ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Solon-145_grassn-1,,Solon,145_grassn,ͻrͻːtː,ͻrͻːtː,ɔ r ɔː tː,,Dorji1998;Oskolskaya2021,145_grassn-579,false,^ ͻ r ͻː tː $,default
Udihe-145_grassn-1,,Udihe,145_grassn,oːkto,oːkto,oː k t o,,Girfanova2001;Oskolskaya2021,145_grassn-579,false,^ oː k t o $,default
Evenki_Strelka_Chun-145_grassn-1,,Evenki_Strelka_Chun,145_grassn,œrœktə,œrœktə,œ r œ k t ə,,Andreeva2007;Oskolskaya2021,145_grassn-579,false,^ œ r œ k t ə $,default
Manchu-145_grassn-1,,Manchu,145_grassn,orχo,orχo,o r χ o,,Norman1978;Oskolskaya2021,145_grassn-579,false,^ o r χ o $,default
Oroqen-145_grassn-1,,Oroqen,145_grassn,ɔrɔktɔ,ɔrɔktɔ,ɔ r ɔ k t ɔ,,Hu1986;Oskolskaya2021,145_grassn-579,false,^ ɔ r ɔ k t ɔ $,default
Even-145_grassn-1,,Even,145_grassn,oˁraˁːt,oˁraˁːt,oˤ/o ʕ r aːˁ t,,Novikova1980;Oskolskaya2021,145_grassn-579,false,^ oˁ r aˁː t $,default
Oroch-145_grassn-1,,Oroch,145_grassn,ɔːktɔ,ɔːktɔ,ɔː k t ɔ,,AvrorinLebedeva1978;Oskolskaya2021,145_grassn-579,false,^ ɔː k t ɔ $,default
Jurchen-145_grassn-1,,Jurchen,145_grassn,orxo,orxo,o r x o,,Kane1989;Oskolskaya2021,145_grassn-579,false,^ o r x o $,default
Orok-145_grassn-1,,Orok,145_grassn,ɔrɔqtɔ,ɔrɔqtɔ,ɔ r ɔ q t ɔ,,Ikegami1997;Oskolskaya2021,145_grassn-579,false,^ ɔ r ɔ q t ɔ $,default
Hezhe-145_grassn-1,,Hezhe,145_grassn,ɔrɔkhthə,ɔrɔkhthə,ɔ r ɔ kʰ tʰ ə,,Zhangetal.1989;Oskolskaya2021,145_grassn-579,false,^ ɔ r ɔ kh th ə $,default
Nanai_Bikin-145_grassn-1,,Nanai_Bikin,145_grassn,oroqto ~ oroχto,oroqto,o r o q t o,,Sem1976;Oskolskaya2021,145_grassn-579,false,^ o r o q t o $,default
Nanai_Bikin-145_grassn-2,,Nanai_Bikin,145_grassn,oroqto ~ oroχto,oroχto,o r o χ t o,,Sem1976;Oskolskaya2021,145_grassn-579,false,^ o r o χ t o $,default
Xibe-145_grassn-1,,Xibe,145_grassn,orxo,orxo,o r x o,,Li1986;Oskolskaya2021,145_grassn-579,false,^ o r x o $,default
Evenki_Khamnigan-145_grassn-1,,Evenki_Khamnigan,145_grassn,orokto,orokto,o r o k t o,,Tsumagari1992;Oskolskaya2021,145_grassn-579,false,^ o r o k t o $,default
Evenki_StonyTunguska-145_grassn-1,,Evenki_StonyTunguska,145_grassn,orokto,orokto,o r o k t o,,Vasilevich1958;Oskolskaya2021,145_grassn-579,false,^ o r o k t o $,default
Manchu-145_grassn-2,,Manchu,145_grassn,njijanʧiχa,njijanʧiχa,n j i j a n tʃ i χ a,green grass,Norman1978;Oskolskaya2021,145_grassn-580,false,^ n j i j a n ʧ i χ a $,default
Ulcha-145_grassn-1,,Ulcha,145_grassn,ɲaʤaxa,ɲaʤaxa,ɲ a dʒ a x a,,Sunik1985;Oskolskaya2021,145_grassn-580,false,^ ɲ a ʤ a x a $,default
Kur_Urmi-145_grassn-1,,Kur_Urmi,145_grassn,neaʤaχa,neaʤaχa,n ea dʒ a χ a,,Sunik1958;Oskolskaya2021,145_grassn-580,false,^ n ea ʤ a χ a $,default
Nanai_Najkhin-145_grassn-1,,Nanai_Najkhin,145_grassn,ɲaʤaχa,ɲaʤaχa,ɲ a dʒ a χ a,,Onenko1980;Oskolskaya2021,145_grassn-580,false,^ ɲ a ʤ a χ a $,default
Ulcha-145_grassn-2,,Ulcha,145_grassn,soaqta ~ sowaqta,soaqta,s oa q t a,,Sunik1985;Oskolskaya2021,145_grassn-581,false,^ s oa q t a $,default
Ulcha-145_grassn-3,,Ulcha,145_grassn,soaqta ~ sowaqta,sowaqta,s o w a q t a,,Sunik1985;Oskolskaya2021,145_grassn-581,false,^ s o w a q t a $,default
Evenki_Strelka_Chun-145_grassn-2,,Evenki_Strelka_Chun,145_grassn,t͡ʃuka,t͡ʃuka,tʃ u k a,any greens,Andreeva2007;Oskolskaya2021,145_grassn-582,false,^ t͡ʃ u k a $,default
Evenki_Tutonchany-145_grassn-1,,Evenki_Tutonchany,145_grassn,śuːka,śuːka,ś/ʃ uː k a,,Kombagir2008;Oskolskaya2021,145_grassn-582,false,^ ś uː k a $,default
Evenki_Teteya-145_grassn-1,,Evenki_Teteya,145_grassn,t͡ʃuːka,t͡ʃuːka,tʃ uː k a,,Kaplina2018;Oskolskaya2021,145_grassn-582,false,^ t͡ʃ uː k a $,default
Evenki_Chiringda-145_grassn-1,,Evenki_Chiringda,145_grassn,śuka,śuka,ś/ʃ u k a,,Eldogir2007;Oskolskaya2021,145_grassn-582,false,^ ś u k a $,default
Negidal-145_grassn-1,,Negidal,145_grassn,ʧoːxa ~ ʧoːka,ʧoːxa,tʃ oː x a,,Cincius1982;Oskolskaya2021,145_grassn-582,false,^ ʧ oː x a $,default
Negidal-145_grassn-2,,Negidal,145_grassn,ʧoːxa ~ ʧoːka,ʧoːka,tʃ oː k a,,Cincius1982;Oskolskaya2021,145_grassn-582,false,^ ʧ oː k a $,default
Udihe-146_foamn-1,,Udihe,146_foamn,afuti,afuti,a f u t i,,Girfanova2001;Oskolskaya2021,146_foamn-583,false,^ a f u t i $,default
Solon-146_foamn-1,,Solon,146_foamn,xoːsuŋ,xoːsuŋ,x oː s u ŋ,,Dorji1998;Oskolskaya2021,146_foamn-584,false,^ x oː s u ŋ $,default
Ulcha-146_foamn-1,,Ulcha,146_foamn,xojsa,xojsa,x o j s a,,Sunik1985;Oskolskaya2021,146_foamn-584,false,^ x o js a $,default
Kur_Urmi-146_foamn-1,,Kur_Urmi,146_foamn,χojaqsa,χojaqsa,χ o j a q s a,,Sunik1958;Oskolskaya2021,146_foamn-584,false,^ χ o j a q s a $,default
Orok-146_foamn-1,,Orok,146_foamn,χɔisɑ,χɔisɑ,χ ɔi s ɑ,,Ikegami1997;Oskolskaya2021,146_foamn-584,false,^ χ ɔi s ɑ $,default
Nanai_Najkhin-146_foamn-1,,Nanai_Najkhin,146_foamn,χwoeksa,χwoeksa,χ w oe k s a,,Onenko1980;Oskolskaya2021,146_foamn-584,false,^ χ w oe ks a $,default
Nanai_Bikin-146_foamn-1,,Nanai_Bikin,146_foamn,χojaqsa ~ χojaχsa,χojaqsa,χ o j a q s a,,Sem1976;Oskolskaya2021,146_foamn-584,false,^ χ o j a q s a $,default
Nanai_Bikin-146_foamn-2,,Nanai_Bikin,146_foamn,χojaqsa ~ χojaχsa,χojaχsa,χ o j a χ s a,,Sem1976;Oskolskaya2021,146_foamn-584,false,^ χ o j a χs a $,default
Manchu-146_foamn-1,,Manchu,146_foamn,oboŋgji,oboŋgji,o b o ŋ g j i,,Norman1978;Oskolskaya2021,146_foamn-585,false,^ o b o ŋ g j i $,default
Xibe-146_foamn-1,,Xibe,146_foamn,oboŋgi,oboŋgi,o b o ŋ g i,,Zhenyuanetal.1998;Oskolskaya2021,146_foamn-585,false,^ o b o ŋ g i $,default
Evenki_Strelka_Chun-146_foamn-1,,Evenki_Strelka_Chun,146_foamn,t͡ʃowixsa,t͡ʃowixsa,tʃ o w i x s a,,Andreeva2007;Oskolskaya2021,146_foamn-586,false,^ t͡ʃ o w i xs a $,default
Evenki_Tutonchany-146_foamn-1,,Evenki_Tutonchany,146_foamn,sowiːśa,sowiːśa,s o w iː ś/ʃ a,,Kombagir2008;Oskolskaya2021,146_foamn-586,false,^ s o w iː ś a $,default
Even-146_foamn-1,,Even,146_foamn,ʧoˁɣliˁqaˁ,ʧoˁɣliˁqaˁ,tʃ oˤ/o ʕ ɣ l iˤ/i ʕ q aˤ/a ʕ,,Novikova1980;Oskolskaya2021,146_foamn-586,false,^ ʧ oˁ ɣ l iˁ q aˁ $,default
Evenki_Chiringda-146_foamn-1,,Evenki_Chiringda,146_foamn,t͡ʃowixsa,t͡ʃowixsa,tʃ o w i x s a,,Eldogir2007;Oskolskaya2021,146_foamn-586,false,^ t͡ʃ o w i xs a $,default
Negidal-146_foamn-1,,Negidal,146_foamn,ʧoxsa ~ ʧoksa,ʧoxsa,tʃ o x s a,,Cincius1982;Oskolskaya2021,146_foamn-586,false,^ ʧ o xs a $,default
Negidal-146_foamn-2,,Negidal,146_foamn,ʧoxsa ~ ʧoksa,ʧoksa,tʃ o k s a,,Cincius1982;Oskolskaya2021,146_foamn-586,false,^ ʧ o ks a $,default
Evenki_StonyTunguska-146_foamn-1,,Evenki_StonyTunguska,146_foamn,ʧowiːksa,ʧowiːksa,tʃ o w iː k s a,,Vasilevich1958;Oskolskaya2021,146_foamn-586,false,^ ʧ o w iː ks a $,default
Oroqen-146_foamn-1,,Oroqen,146_foamn,kʊɔːkun,kʊɔːkun,k ʊ ɔː k u n,,LiandWhaley2009;Oskolskaya2021,146_foamn-587,false,^ k ʊ ɔː k u n $,default
Evenki_Tutonchany-147_sour-1,,Evenki_Tutonchany,147_sour,gotɨːpt͡ʃu,gotɨːpt͡ʃu,g o t ɨː p tʃ u,,Kombagir2008;Oskolskaya2021,147_sour-588,false,^ g o t ɨː p t͡ʃ u $,default
Negidal-147_sour-1,,Negidal,147_sour,gotigdi,gotigdi,g o t i g d i,bitter-ADJ,Cincius1982;Oskolskaya2021,147_sour-588,false,^ g o t i g d i $,default
Hezhe-147_sour-1,,Hezhe,147_sour,ʧithqhuli,ʧithqhuli,tʃ i tʰ q h u l i,,Zhangetal.1989;Oskolskaya2021,147_sour-589,false,^ ʧ i th q h u l i $,default
Solon-147_sour-1,,Solon,147_sour,ʤisuŋ,ʤisuŋ,dʒ i s u ŋ,,Dorji1998;Oskolskaya2021,147_sour-590,false,^ ʤ i s u ŋ $,default
Udihe-147_sour-1,,Udihe,147_sour,ʣyi,ʣyi,dz y/j i,,Girfanova2001;Oskolskaya2021,147_sour-590,false,^ ʣ yi $,default
Manchu-147_sour-1,,Manchu,147_sour,ʤuʃuxun,ʤuʃuxun,dʒ u ʃ u x u n,,Norman1978;Oskolskaya2021,147_sour-590,false,^ ʤ u ʃ u x u n $,default
Ulcha-147_sour-1,,Ulcha,147_sour,ʤuːjuruli,ʤuːjuruli,dʒ uː j u r u l i,sour-ADJ,Sunik1985;Oskolskaya2021,147_sour-590,false,^ ʤ uː j u r u l i $,default
Oroqen-147_sour-1,,Oroqen,147_sour,ʤihun,ʤihun,dʒ i h u n,,Hu1986;Oskolskaya2021,147_sour-590,false,^ ʤ i h u n $,default
Kur_Urmi-147_sour-1,,Kur_Urmi,147_sour,ʤojorsjɪ,ʤojorsjɪ,dʒ o j o r s j ɪ,,Sunik1958;Oskolskaya2021,147_sour-590,false,^ ʤ o j o rs j ɪ $,default
Oroch-147_sour-1,,Oroch,147_sour,ʤoisji,ʤoisji,dʒ oi s j i,,AvrorinLebedeva1978;Oskolskaya2021,147_sour-590,false,^ ʤ oi s j i $,default
Jurchen-147_sour-1,,Jurchen,147_sour,ʤusu,ʤusu,dʒ u s u,,Kane1989;Oskolskaya2021,147_sour-590,false,^ ʤ u s u $,default
Orok-147_sour-1,,Orok,147_sour,duːruːli,duːruːli,d uː r uː l i,sour-ADJ,Ikegami1997;Oskolskaya2021,147_sour-590,false,^ d uː r uː l i $,default
Nanai_Najkhin-147_sour-1,,Nanai_Najkhin,147_sour,ʤwojworsiː,ʤwojworsiː,dʒ w o j w o r s iː,,Onenko1980;Oskolskaya2021,147_sour-590,false,^ ʤ w o j w o rs iː $,default
Nanai_Bikin-147_sour-1,,Nanai_Bikin,147_sour,ʣorjesje ~ ʣorsje,ʣorjesje,dz o r j e s j e,,Sem1976;Oskolskaya2021,147_sour-590,false,^ ʣ o r j e s j e $,default
Nanai_Bikin-147_sour-2,,Nanai_Bikin,147_sour,ʣorjesje ~ ʣorsje,ʣorsje,dz o r s j e,,Sem1976;Oskolskaya2021,147_sour-590,false,^ ʣ o rs j e $,default
Xibe-147_sour-1,,Xibe,147_sour,ʥysxun,ʥysxun,dʑ y/j s x u n,,Li1986;Oskolskaya2021,147_sour-590,false,^ ʥ y s x u n $,default
Negidal-147_sour-2,,Negidal,147_sour,ʤojajigdi,ʤojajigdi,dʒ o j a j i g d i,bitter-ADJ,Cincius1982;Oskolskaya2021,147_sour-590,false,^ ʤ o j a j i g d i $,default
Nanai_Najkhin-147_sour-2,,Nanai_Najkhin,147_sour,bwojworsiː,bwojworsiː,b w o j w o r s iː,,Onenko1980;Oskolskaya2021,147_sour-591,false,^ b w o j w o rs iː $,default
Evenki_Chiringda-147_sour-1,,Evenki_Chiringda,147_sour,idariːpt͡ʃu,idariːpt͡ʃu,i d a r iː p tʃ u,,Eldogir2007;Oskolskaya2021,147_sour-592,false,^ i d a r iː p t͡ʃ u $,default
Evenki_StonyTunguska-147_sour-1,,Evenki_StonyTunguska,147_sour,idaripʧu,idaripʧu,i d a r i p tʃ u,bitter-ADJ,Vasilevich1958;Oskolskaya2021,147_sour-592,false,^ i d a r i p ʧ u $,default
Solon-148_full-1,,Solon,148_full,ʤalʊŋ,ʤalʊŋ,dʒ a l ʊ ŋ,,Dorji1998;Oskolskaya2021,148_full-593,false,^ ʤ a l ʊ ŋ $,default
Evenki_Strelka_Chun-148_full-1,,Evenki_Strelka_Chun,148_full,ďalum,ďalum,ď/d a l u m,,Andreeva2007;Oskolskaya2021,148_full-593,false,^ ď a l u m $,default
Evenki_Tutonchany-148_full-1,,Evenki_Tutonchany,148_full,ďalum,ďalum,ď/d a l u m,,Kombagir2008;Oskolskaya2021,148_full-593,false,^ ď a l u m $,default
Manchu-148_full-1,,Manchu,148_full,ʤalu,ʤalu,dʒ a l u,,Norman1978;Oskolskaya2021,148_full-593,false,^ ʤ a l u $,default
Ulcha-148_full-1,,Ulcha,148_full,ʤalo(n),ʤalo,dʒ a l o,,Sunik1985;Oskolskaya2021,148_full-593,false,^ ʤ a l o $,default
Oroqen-148_full-1,,Oroqen,148_full,ʤalʊm,ʤalʊm,dʒ a l ʊ m,,Hu1986;Oskolskaya2021,148_full-593,false,^ ʤ a l ʊ m $,default
Hezhe-148_full-1,,Hezhe,148_full,ʨalun,ʨalun,tɕ a l u n,,Li2006;Oskolskaya2021,148_full-593,false,^ ʨ a l u n $,default
Nanai_Bikin-148_full-1,,Nanai_Bikin,148_full,ʣalo(n),ʣalo,dz a l o,,Sem1976;Oskolskaya2021,148_full-593,false,^ ʣ a l o $,default
Xibe-148_full-1,,Xibe,148_full,dʐɑlu,dʐɑlu,ɖʐ ɑ l u,,Li1986;Oskolskaya2021,148_full-593,false,^ dʐ ɑ l u $,default
Evenki_Chiringda-148_full-1,,Evenki_Chiringda,148_full,ďalum,ďalum,ď/d a l u m,,Eldogir2007;Oskolskaya2021,148_full-593,false,^ ď a l u m $,default
Evenki_StonyTunguska-148_full-1,,Evenki_StonyTunguska,148_full,ʤalum,ʤalum,dʒ a l u m,,Vasilevich1958;Oskolskaya2021,148_full-593,false,^ ʤ a l u m $,default
Udihe-148_full-1,,Udihe,148_full,dɔːxji,dɔːxji,d ɔː x j i,,Kormushin1998;Oskolskaya2021,148_full-594,false,^ d ɔː x j i $,default
Oroch-148_full-1,,Oroch,148_full,dɔːkji,dɔːkji,d ɔː k j i,,AvrorinLebedeva1978;Oskolskaya2021,148_full-594,false,^ d ɔː k j i $,default
Negidal-148_full-1,,Negidal,148_full,doːʧiː,doːʧiː,d oː tʃ iː,,Cincius1982;Oskolskaya2021,148_full-594,false,^ d oː ʧ iː $,default
Udihe-148_full-2,,Udihe,148_full,tæsji,tæsji,t æ s j i,,Girfanova2001;Oskolskaya2021,148_full-595,false,^ t æ s j i $,default
Ulcha-148_full-2,,Ulcha,148_full,tes bji,tes_bji,t e s + b j i,,Sunik1985;Oskolskaya2021,148_full-595,false,^ t e s _ b j i $,default
Kur_Urmi-148_full-1,,Kur_Urmi,148_full,teas bji,teas_bji,t ea s + b j i,,Sunik1958;Oskolskaya2021,148_full-595,false,^ t ea s _ b j i $,default
Orok-148_full-1,,Orok,148_full,təʃ,təʃ,t ə ʃ,,Ikegami1997;Oskolskaya2021,148_full-595,false,^ t ə ʃ $,default
Nanai_Najkhin-148_full-1,,Nanai_Najkhin,148_full,teas biː,teas_biː,t ea s + b iː,lit. full is,Onenko1980;Oskolskaya2021,148_full-595,false,^ t ea s _ b iː $,default
Nanai_Bikin-148_full-2,,Nanai_Bikin,148_full,tjæːs,tjæːs,t j æː s,,Sem1976;Oskolskaya2021,148_full-595,false,^ t j æː s $,default
Ulcha-148_full-3,,Ulcha,148_full,tapse-gda,tapse-gda,t a p s e + g d a,full=ENCL,Sunik1985;Oskolskaya2021,148_full-596,false,^ t a ps e - g d a $,default
Jurchen-148_full-1,,Jurchen,148_full,əju-,əju-,ə j u,verb?,Kane1989;Oskolskaya2021,148_full-597,false,^ ə j u -$,default
Even-148_full-1,,Even,148_full,miltere,miltere,m i l t e r e,,Novikova1980;Oskolskaya2021,148_full-598,false,^ m i l t e r e $,default
Orok-148_full-2,,Orok,148_full,/da.ʋi.ra.xa/,da.ʋi.ra.xa,d a + ʋ i + r a + x a,,Czerwinskisfielddata;Oskolskaya2021,148_full-599,false,^ d a . ʋ i . r a . x a $,default
Even-148_full-2,,Even,148_full,toˁliˁ,toˁliˁ,t oˤ/o ʕ l iˤ/i ʕ,,Novikova1980;Oskolskaya2021,148_full-600,false,^ t oˁ l iˁ $,default
Negidal-148_full-2,,Negidal,148_full,doːlkaːn,doːlkaːn,d oː l k aː n,,Cincius1982;Oskolskaya2021,148_full-600,false,^ d oː l k aː n $,default
Solon-149_dayn-1,,Solon,149_dayn,iniɣi,iniɣi,i n i ɣ i,,Dorji1998;Oskolskaya2021,149_dayn-601,false,^ i n i ɣ i $,default
Udihe-149_dayn-1,,Udihe,149_dayn,inəŋinji ~ nəŋi,inəŋinji,i n ə ŋ i n j i,,Girfanova2001;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ i n j i $,default
Udihe-149_dayn-2,,Udihe,149_dayn,inəŋinji ~ nəŋi,nəŋi,n ə ŋ i,,Girfanova2001;Oskolskaya2021,149_dayn-601,false,^ n ə ŋ i $,default
Manchu-149_dayn-1,,Manchu,149_dayn,inəŋgji,inəŋgji,i n ə ŋ g j i,,Norman1978;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ g j i $,default
Ulcha-149_dayn-1,,Ulcha,149_dayn,inəŋ(i),inəŋ,i n ə ŋ,,Sunik1985;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ $,default
Oroqen-149_dayn-1,,Oroqen,149_dayn,iniji,iniji,i n i j i,,Hu1986;Oskolskaya2021,149_dayn-601,false,^ i n i j i $,default
Even-149_dayn-1,,Even,149_dayn,ineŋ,ineŋ,i n e ŋ,,Novikova1980;Oskolskaya2021,149_dayn-601,false,^ i n e ŋ $,default
Kur_Urmi-149_dayn-1,,Kur_Urmi,149_dayn,inəŋi,inəŋi,i n ə ŋ i,,Sunik1958;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ i $,default
Oroch-149_dayn-1,,Oroch,149_dayn,inəŋi,inəŋi,i n ə ŋ i,,AvrorinLebedeva1978;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ i $,default
Jurchen-149_dayn-1,,Jurchen,149_dayn,inəŋgi,inəŋgi,i n ə ŋ g i,,Kane1989;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ g i $,default
Orok-149_dayn-1,,Orok,149_dayn,inəŋi,inəŋi,i n ə ŋ i,,Ikegami1997;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ i $,default
Hezhe-149_dayn-1,,Hezhe,149_dayn,inin,inin,i n i n,,Zhangetal.1989;Oskolskaya2021,149_dayn-601,false,^ i n i n $,default
Nanai_Najkhin-149_dayn-1,,Nanai_Najkhin,149_dayn,ini,ini,i n i,,Onenko1980;Oskolskaya2021,149_dayn-601,false,^ i n i $,default
Nanai_Bikin-149_dayn-1,,Nanai_Bikin,149_dayn,in ~ iɲi,in,i n,,Sem1976;Oskolskaya2021,149_dayn-601,false,^ i n $,default
Nanai_Bikin-149_dayn-2,,Nanai_Bikin,149_dayn,in ~ iɲi,iɲi,i ɲ i,,Sem1976;Oskolskaya2021,149_dayn-601,false,^ i ɲ i $,default
Xibe-149_dayn-1,,Xibe,149_dayn,inɘŋ,inɘŋ,i n ɘ ŋ,,Li1986;Oskolskaya2021,149_dayn-601,false,^ i n ɘ ŋ $,default
Evenki_Khamnigan-149_dayn-1,,Evenki_Khamnigan,149_dayn,inəŋiː,inəŋiː,i n ə ŋ iː,,Tsumagari1992;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ iː $,default
Negidal-149_dayn-1,,Negidal,149_dayn,inəŋ ~ inəŋɣi,inəŋ,i n ə ŋ,,Cincius1982;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ $,default
Negidal-149_dayn-2,,Negidal,149_dayn,inəŋ ~ inəŋɣi,inəŋɣi,i n ə ŋ ɣ i,,Cincius1982;Oskolskaya2021,149_dayn-601,false,^ i n ə ŋ ɣ i $,default
Evenki_Strelka_Chun-149_dayn-1,,Evenki_Strelka_Chun,149_dayn,tɨrgaɲiː,tɨrgaɲiː,t ɨ r g a ɲ iː,,Andreeva2007;Oskolskaya2021,149_dayn-602,false,^ t ɨ r g a ɲ iː $,default
Evenki_Tutonchany-149_dayn-1,,Evenki_Tutonchany,149_dayn,tɨrgaɲiː,tɨrgaɲiː,t ɨ r g a ɲ iː,,Kombagir2008;Oskolskaya2021,149_dayn-602,false,^ t ɨ r g a ɲ iː $,default
Evenki_Teteya-149_dayn-1,,Evenki_Teteya,149_dayn,tɨrgaɲiː,tɨrgaɲiː,t ɨ r g a ɲ iː,become.day-NMLZ.TEMP,Kaplina2018;Oskolskaya2021,149_dayn-602,false,^ t ɨ r g a ɲ iː $,default
Evenki_Chiringda-149_dayn-1,,Evenki_Chiringda,149_dayn,tɨrgaɲiː,tɨrgaɲiː,t ɨ r g a ɲ iː,,Eldogir2007;Oskolskaya2021,149_dayn-602,false,^ t ɨ r g a ɲ iː $,default
Evenki_StonyTunguska-149_dayn-1,,Evenki_StonyTunguska,149_dayn,tirɣaniː,tirɣaniː,t i r ɣ a n iː,,Vasilevich1958;Oskolskaya2021,149_dayn-602,false,^ t i r ɣ a n iː $,default
Solon-150_sleepv-1,,Solon,150_sleepv,aːʃɪn-,aːʃɪn-,aː ʃ ɪ n,,Dorji1998;Oskolskaya2021,150_sleepv-603,false,^ aː ʃ ɪ n -$,default
Evenki_Strelka_Chun-150_sleepv-1,,Evenki_Strelka_Chun,150_sleepv,aː-,aː-,aː,,Andreeva2007;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Evenki_Tutonchany-150_sleepv-1,,Evenki_Tutonchany,150_sleepv,aː-,aː-,aː,,Kombagir2008;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Ulcha-150_sleepv-1,,Ulcha,150_sleepv,awo- ~ ao-,awo-,a w o,,Sunik1985;Oskolskaya2021,150_sleepv-603,false,^ a w o -$,default
Ulcha-150_sleepv-2,,Ulcha,150_sleepv,awo- ~ ao-,ao-,ao,,Sunik1985;Oskolskaya2021,150_sleepv-603,false,^ ao -$,default
Oroqen-150_sleepv-1,,Oroqen,150_sleepv,aːʃen-,aːʃen-,aː ʃ e n,,Hu1986;Oskolskaya2021,150_sleepv-603,false,^ aː ʃ e n -$,default
Kur_Urmi-150_sleepv-1,,Kur_Urmi,150_sleepv,afjɪna-,afjɪna-,a f j ɪ n a,,Sunik1958;Oskolskaya2021,150_sleepv-603,false,^ a f j ɪ n a -$,default
Oroch-150_sleepv-1,,Oroch,150_sleepv,aː(g)-,aː-,aː,,AvrorinLebedeva1978;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Orok-150_sleepv-1,,Orok,150_sleepv,ɑu-,ɑu-,ɑ u,,Ikegami1997;Oskolskaya2021,150_sleepv-603,false,^ ɑ u -$,default
Evenki_Teteya-150_sleepv-1,,Evenki_Teteya,150_sleepv,aː-,aː-,aː,,Kaplina2018;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Hezhe-150_sleepv-1,,Hezhe,150_sleepv,afinə-,afinə-,a f i n ə,,Zhangetal.1989;Oskolskaya2021,150_sleepv-603,false,^ a f i n ə -$,default
Nanai_Najkhin-150_sleepv-1,,Nanai_Najkhin,150_sleepv,ao-,ao-,ao,,Onenko1980;Oskolskaya2021,150_sleepv-603,false,^ ao -$,default
Nanai_Bikin-150_sleepv-1,,Nanai_Bikin,150_sleepv,ao- ~ aː-,ao-,ao,cf. to lie,Sem1976;Oskolskaya2021,150_sleepv-603,false,^ ao -$,default
Nanai_Bikin-150_sleepv-2,,Nanai_Bikin,150_sleepv,ao- ~ aː-,aː-,aː,cf. to lie,Sem1976;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Evenki_Khamnigan-150_sleepv-1,,Evenki_Khamnigan,150_sleepv,aːʃɪn-,aːʃɪn-,aː ʃ ɪ n,,Tsumagari1992;Oskolskaya2021,150_sleepv-603,false,^ aː ʃ ɪ n -$,default
Evenki_Chiringda-150_sleepv-1,,Evenki_Chiringda,150_sleepv,aː-,aː-,aː,,Eldogir2007;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Negidal-150_sleepv-1,,Negidal,150_sleepv,aː-,aː-,aː,,Cincius1982;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Evenki_StonyTunguska-150_sleepv-1,,Evenki_StonyTunguska,150_sleepv,aː-,aː-,aː,,Vasilevich1958;Oskolskaya2021,150_sleepv-603,false,^ aː -$,default
Udihe-150_sleepv-1,,Udihe,150_sleepv,ŋua-,ŋua-,ŋ u/w a,,Girfanova2001;Oskolskaya2021,150_sleepv-604,false,^ ŋ ua -$,default
Jurchen-150_sleepv-1,,Jurchen,150_sleepv,dədu,dədu,d ə d u,,Kane1989;Oskolskaya2021,150_sleepv-605,false,^ d ə d u $,default
Manchu-150_sleepv-1,,Manchu,150_sleepv,aŋa-,aŋa-,a ŋ a,,Norman1978;Oskolskaya2021,150_sleepv-606,false,^ a ŋ a -$,default
Xibe-150_sleepv-1,,Xibe,150_sleepv,ɑmxɘ-,ɑmxɘ-,ɑ m x ɘ,,Li1986;Oskolskaya2021,150_sleepv-606,false,^ ɑ m x ɘ -$,default
Even-150_sleepv-1,,Even,150_sleepv,ħukle-,ħukle-,ħ u k l e,,Novikova1980;Oskolskaya2021,150_sleepv-607,false,^ ħ u k l e -$,default
Solon-151_monthn-1,,Solon,151_monthn,be̞ ~ be̞ːga,be̞,b e̞,,Dorji1998;Oskolskaya2021,151_monthn-608,false,^ b e̞ $,default
Solon-151_monthn-2,,Solon,151_monthn,be̞ ~ be̞ːga,be̞ːga,b e̞ː g a,,Dorji1998;Oskolskaya2021,151_monthn-608,false,^ b e̞ː g a $,default
Udihe-151_monthn-1,,Udihe,151_monthn,bjæ,bjæ,b j æ,,Girfanova2001;Oskolskaya2021,151_monthn-608,false,^ b j æ $,default
Evenki_Strelka_Chun-151_monthn-1,,Evenki_Strelka_Chun,151_monthn,beːγa,beːγa,b eː γ/ɣ a,,Andreeva2007;Oskolskaya2021,151_monthn-608,false,^ b eː γ a $,default
Evenki_Tutonchany-151_monthn-1,,Evenki_Tutonchany,151_monthn,beːga,beːga,b eː g a,,Kombagir2008;Oskolskaya2021,151_monthn-608,false,^ b eː g a $,default
